season,week,team,player_id,slot
2025,11,NYJ,00-0040582,WR3
2025,11,NYJ,00-0040736,TE1
2025,11,PHI,00-0034351,TE1
2025,11,PHI,00-0034844,RB1
2025,11,PHI,00-0035676,WR1
2025,11,PHI,00-0036389,QB1
2025,11,PHI,00-0036912,WR2
2025,11,PHI,00-0037741,WR3
2025,11,PHI,00-0038555,RB2
2025,11,PIT,00-0023459,QB1
2025,11,PIT,00-0033858,TE1
2025,11,PIT,00-0035640,WR1
2025,11,PIT,00-0036919,RB2
2025,11,PIT,00-0037228,RB1
2025,11,PIT,00-0037837,WR2
2025,11,PIT,00-0039739,WR3
2025,11,SEA,00-0033908,WR2
2025,11,SEA,00-0034869,QB1
2025,11,SEA,00-0037545,WR3
2025,11,SEA,00-0038134,RB1
2025,11,SEA,00-0038543,WR1
2025,11,SEA,00-0039165,RB2
2025,11,SEA,00-0039793,TE1
2025,11,SF,00-0033280,RB1
2025,11,SF,00-0033288,TE1
2025,11,SF,00-0033307,WR3
2025,11,SF,00-0036259,WR1
2025,11,SF,00-0037746,RB2
2025,11,SF,00-0037834,QB1
2025,11,SF,00-0039916,WR2
2025,11,TB,00-0033921,WR2
2025,11,TB,00-0034855,QB1
2025,11,TB,00-0037256,RB2
2025,11,TB,00-0038129,TE1
2025,11,TB,00-0039361,RB1
2025,11,TB,00-0040129,WR1
2025,11,TB,00-0040237,WR3
2025,11,TEN,00-0034837,WR1
2025,11,TEN,00-0035261,RB1
2025,11,TEN,00-0037809,TE1
2025,11,TEN,00-0039032,RB2
2025,11,TEN,00-0040170,WR2
2025,11,TEN,00-0040676,QB1
2025,11,TEN,00-0040705,WR3
2025,11,WAS,00-0030061,TE1
2025,11,WAS,00-0035659,WR1
2025,11,WAS,00-0035719,WR2
2025,11,WAS,00-0037742,WR3
2025,11,WAS,00-0038611,RB2
2025,11,WAS,00-0039910,QB1
2025,11,WAS,00-0040242,RB1
2025,12,ARI,00-0033119,QB1
2025,12,ARI,00-0035500,WR3
2025,12,ARI,00-0037157,RB1
2025,12,ARI,00-0037744,TE1
2025,12,ARI,00-0038559,WR2
2025,12,ARI,00-0038705,RB2
2025,12,ARI,00-0039849,WR1
2025,12,ATL,00-0029604,QB1
2025,12,ATL,00-0035359,WR3
2025,12,ATL,00-0036309,WR2
2025,12,ATL,00-0036970,TE1
2025,12,ATL,00-0037238,WR1
2025,12,ATL,00-0037263,RB2
2025,12,ATL,00-0038542,RB1
2025,12,BAL,00-0030564,WR3
2025,12,BAL,00-0032764,RB1
2025,12,BAL,00-0034753,TE1
2025,12,BAL,00-0034796,QB1
2025,12,BAL,00-0034975,RB2
2025,12,BAL,00-0036550,WR2
2025,12,BAL,00-0039064,WR1
2025,12,BUF,00-0034857,QB1
2025,12,BUF,00-0035537,RB2
2025,12,BUF,00-0036988,WR3
2025,12,BUF,00-0037248,RB1
2025,12,BUF,00-0037261,WR1
2025,12,BUF,00-0038933,TE1
2025,12,BUF,00-0039901,WR2
2025,12,CAR,00-0036139,RB1
2025,12,CAR,00-0036555,RB2
2025,12,CAR,00-0039150,QB1
2025,12,CAR,00-0039342,WR2
2025,12,CAR,00-0039356,TE1
2025,12,CAR,00-0039491,WR3
2025,12,CAR,00-0040124,WR1
2025,12,CHI,00-0034827,WR2
2025,12,CHI,00-0036275,RB1
2025,12,CHI,00-0036290,TE1
2025,12,CHI,00-0039918,QB1
2025,12,CHI,00-0039919,WR1
2025,12,CHI,00-0040236,RB2
2025,12,CHI,00-0040735,WR3
2025,12,CIN,00-0026158,QB1
2025,12,CIN,00-0033526,RB2
2025,12,CIN,00-0035644,TE1
2025,12,CIN,00-0036410,WR2
2025,12,CIN,00-0036900,WR1
2025,12,CIN,00-0038597,RB1
2025,12,CIN,00-0038619,WR3
2025,12,CLE,00-0036407,WR1
2025,12,CLE,00-0038979,WR2
2025,12,CLE,00-0040162,RB2
2025,12,CLE,00-0040663,TE1
2025,12,CLE,00-0040704,QB1
2025,12,CLE,00-0040782,WR3
2025,12,CLE,00-0040784,RB1
2025,12,DAL,00-0033077,QB1
2025,12,DAL,00-0036358,WR1
2025,12,DAL,00-0036997,RB1
2025,12,DAL,00-0037247,WR2
2025,12,DAL,00-0037563,RB2
2025,12,DAL,00-0038041,TE1
2025,12,DAL,00-0039410,WR3
2025,12,DET,00-0032464,WR3
2025,12,DET,00-0033106,QB1
2025,12,DET,00-0035685,RB2
2025,12,DET,00-0036754,TE1
2025,12,DET,00-0036963,WR1
2025,12,DET,00-0037240,WR2
2025,12,DET,00-0039139,RB1
2025,12,GB,00-0035700,RB1
2025,12,GB,00-0036264,QB1
2025,12,GB,00-0037816,WR2
2025,12,GB,00-0038124,WR1
2025,12,GB,00-0038797,RB2
2025,12,GB,00-0039144,TE1
2025,12,GB,00-0040667,WR3
2025,12,HOU,00-0034383,TE1
2025,12,HOU,00-0034775,WR3
2025,12,HOU,00-0034791,RB2
2025,12,HOU,00-0036554,WR1
2025,12,HOU,00-0039163,QB1
2025,12,HOU,00-0040130,WR2
2025,12,HOU,00-0040583,RB1
2025,12,IND,00-0035710,QB1
2025,12,IND,00-0036223,RB1
2025,12,IND,00-0036252,WR1
2025,12,IND,00-0037120,RB2
2025,12,IND,00-0037664,WR2
2025,12,IND,00-0038997,WR3
2025,12,IND,00-0040128,TE1
2025,12,JAX,00-0034960,WR2
2025,12,JAX,00-0036971,QB1
2025,12,JAX,00-0036973,RB1
2025,12,JAX,00-0038606,WR3
2025,12,JAX,00-0038935,TE1
2025,12,JAX,00-0039893,WR1
2025,12,JAX,00-0040719,RB2
2025,12,KC,00-0030506,TE1
2025,12,KC,00-0033873,QB1
2025,12,KC,00-0033923,RB2
2025,12,KC,00-0035662,WR3
2025,12,KC,00-0037197,RB1
2025,12,KC,00-0039067,WR1
2025,12,KC,00-0039894,WR2
2025,12,LA,00-0026498,QB1
2025,12,LA,00-0031381,WR2
2025,12,LA,00-0036244,TE1
2025,12,LA,00-0037840,RB1
2025,12,LA,00-0039075,WR1
2025,12,LA,00-0039738,RB2
2025,12,LA,00-0039751,WR3
2025,12,LV,00-0030565,QB1
2025,12,LV,00-0031687,RB2
2025,12,LV,00-0032211,WR2
2025,12,LV,00-0038563,WR1
2025,12,LV,00-0039338,TE1
2025,12,LV,00-0040122,RB1
2025,12,LV,00-0040729,WR3
2025,12,MIN,00-0033293,RB1
2025,12,MIN,00-0035229,TE1
2025,12,MIN,00-0036322,WR1
2025,12,MIN,00-0037291,WR3
2025,12,MIN,00-0037525,RB2
2025,12,MIN,00-0038994,WR2
2025,12,MIN,00-0039923,QB1
2025,12,NE,00-0031588,WR1
2025,12,NE,00-0033090,TE1
2025,12,NE,00-0033555,WR3
2025,12,NE,00-0036875,RB1
2025,12,NE,00-0038608,WR2
2025,12,NE,00-0039851,QB1
2025,12,NE,00-0040734,RB2
2025,12,NO,00-0033906,RB1
2025,12,NO,00-0036040,TE1
2025,12,NO,00-0037239,WR1
2025,12,NO,00-0039424,WR2
2025,12,NO,00-0039623,WR3
2025,12,NO,00-0040202,RB2
2025,12,NO,00-0040743,QB1
2025,12,NYG,00-0035250,RB2
2025,12,NYG,00-0035535,WR2
2025,12,NYG,00-0036165,WR3
2025,12,NYG,00-0038117,WR1
2025,12,NYG,00-0039384,RB1
2025,12,NYG,00-0039847,TE1
2025,12,NYG,00-0040691,QB1
2025,12,NYJ,00-0028118,QB1
2025,12,NYJ,00-0037614,WR2
2025,12,NYJ,00-0038120,RB1
2025,12,NYJ,00-0039451,WR3
2025,12,NYJ,00-0039798,RB2
2025,12,NYJ,00-0039890,WR1
2025,12,NYJ,00-0040736,TE1
2025,12,PHI,00-0034351,TE1
2025,12,PHI,00-0034844,RB1
2025,12,PHI,00-0035676,WR1
2025,12,PHI,00-0036389,QB1
2025,12,PHI,00-0036912,WR2
2025,12,PHI,00-0037741,WR3
2025,12,PHI,00-0038555,RB2
2025,12,PIT,00-0023459,QB1
2025,12,PIT,00-0035640,WR1
2025,12,PIT,00-0036919,RB2
2025,12,PIT,00-0037228,RB1
2025,12,PIT,00-0037837,WR2
2025,12,PIT,00-0038558,TE1
2025,12,PIT,00-0039739,WR3
2025,12,SEA,00-0033908,WR2
2025,12,SEA,00-0034869,QB1
2025,12,SEA,00-0037545,WR3
2025,12,SEA,00-0038134,RB1
2025,12,SEA,00-0038543,WR1
2025,12,SEA,00-0039165,RB2
2025,12,SEA,00-0039793,TE1
2025,12,SF,00-0032775,WR3
2025,12,SF,00-0033280,RB1
2025,12,SF,00-0033288,TE1
2025,12,SF,00-0036259,WR1
2025,12,SF,00-0037746,RB2
2025,12,SF,00-0037834,QB1
2025,12,SF,00-0039916,WR2
2025,12,TB,00-0033921,WR2
2025,12,TB,00-0034855,QB1
2025,12,TB,00-0038129,TE1
2025,12,TB,00-0038951,RB2
2025,12,TB,00-0039361,RB1
2025,12,TB,00-0040129,WR1
2025,12,TB,00-0040237,WR3
2025,12,TEN,00-0035261,RB1
2025,12,TEN,00-0036415,WR3
2025,12,TEN,00-0037809,TE1
2025,12,TEN,00-0039032,RB2
2025,12,TEN,00-0040170,WR1
2025,12,TEN,00-0040676,QB1
2025,12,TEN,00-0040705,WR2
2025,13,ARI,00-0033119,QB1
2025,13,ARI,00-0035500,WR3
2025,13,ARI,00-0037157,RB1
2025,13,ARI,00-0037744,TE1
2025,13,ARI,00-0038559,WR2
2025,13,ARI,00-0038705,RB2
2025,13,ARI,00-0039849,WR1
2025,13,ATL,00-0029604,QB1
2025,13,ATL,00-0035359,WR3
2025,13,ATL,00-0036309,WR2
2025,13,ATL,00-0036970,TE1
2025,13,ATL,00-0037238,WR1
2025,13,ATL,00-0037263,RB2
2025,13,ATL,00-0038542,RB1
2025,13,BAL,00-0030564,WR3
2025,13,BAL,00-0032764,RB1
2025,13,BAL,00-0034753,TE1
2025,13,BAL,00-0034796,QB1
2025,13,BAL,00-0034975,RB2
2025,13,BAL,00-0036550,WR2
2025,13,BAL,00-0039064,WR1
2025,13,BUF,00-0031236,WR3
2025,13,BUF,00-0034857,QB1
2025,13,BUF,00-0035537,RB2
2025,13,BUF,00-0036988,WR2
2025,13,BUF,00-0037248,RB1
2025,13,BUF,00-0037261,WR1
2025,13,BUF,00-0038933,TE1
2025,13,CAR,00-0036139,RB1
2025,13,CAR,00-0036555,RB2
2025,13,CAR,00-0039150,QB1
2025,13,CAR,00-0039342,WR2
2025,13,CAR,00-0039356,TE1
2025,13,CAR,00-0039491,WR3
2025,13,CAR,00-0040124,WR1
2025,13,CHI,00-0034827,WR2
2025,13,CHI,00-0036275,RB1
2025,13,CHI,00-0039918,QB1
2025,13,CHI,00-0039919,WR1
2025,13,CHI,00-0040126,TE1
2025,13,CHI,00-0040236,RB2
2025,13,CHI,00-0040735,WR3
2025,13,CIN,00-0033526,RB2
2025,13,CIN,00-0034829,TE1
2025,13,CIN,00-0036410,WR2
2025,13,CIN,00-0036442,QB1
2025,13,CIN,00-0036900,WR1
2025,13,CIN,00-0038597,RB1
2025,13,CIN,00-0038619,WR3
2025,13,CLE,00-0036407,WR1
2025,13,CLE,00-0038979,WR2
2025,13,CLE,00-0040162,RB2
2025,13,CLE,00-0040663,TE1
2025,13,CLE,00-0040668,QB1
2025,13,CLE,00-0040782,WR3
2025,13,CLE,00-0040784,RB1
2025,13,DAL,00-0033077,QB1
2025,13,DAL,00-0036358,WR1
2025,13,DAL,00-0036997,RB1
2025,13,DAL,00-0037247,WR2
2025,13,DAL,00-0037563,RB2
2025,13,DAL,00-0038041,TE1
2025,13,DAL,00-0039410,WR3
2025,13,DEN,00-0033881,TE1
2025,13,DEN,00-0034348,WR2
2025,13,DEN,00-0038794,RB2
2025,13,DEN,00-0039732,QB1
2025,13,DEN,00-0039868,WR1
2025,13,DEN,00-0040134,WR3
2025,13,DEN,00-0040730,RB1
2025,13,DET,00-0032464,WR3
2025,13,DET,00-0033106,QB1
2025,13,DET,00-0035685,RB2
2025,13,DET,00-0036754,TE1
2025,13,DET,00-0036963,WR1
2025,13,DET,00-0037240,WR2
2025,13,DET,00-0039139,RB1
2025,13,GB,00-0035700,RB1
2025,13,GB,00-0036264,QB1
2025,13,GB,00-0037306,TE1
2025,13,GB,00-0037816,WR2
2025,13,GB,00-0038124,WR1
2025,13,GB,00-0038797,RB2
2025,13,GB,00-0040667,WR3
2025,13,HOU,00-0034383,TE1
2025,13,HOU,00-0034775,WR3
2025,13,HOU,00-0034791,RB2
2025,13,HOU,00-0036554,WR1
2025,13,HOU,00-0039163,QB1
2025,13,HOU,00-0040130,WR2
2025,13,HOU,00-0040583,RB1
2025,13,IND,00-0032104,RB2
2025,13,IND,00-0035710,QB1
2025,13,IND,00-0036223,RB1
2025,13,IND,00-0036252,WR1
2025,13,IND,00-0037664,WR2
2025,13,IND,00-0038997,WR3
2025,13,IND,00-0040128,TE1
2025,13,JAX,00-0034960,WR2
2025,13,JAX,00-0036971,QB1
2025,13,JAX,00-0036973,RB1
2025,13,JAX,00-0038606,WR3
2025,13,JAX,00-0038935,TE1
2025,13,JAX,00-0039893,WR1
2025,13,JAX,00-0040719,RB2
2025,13,KC,00-0030506,TE1
2025,13,KC,00-0033873,QB1
2025,13,KC,00-0033923,RB2
2025,13,KC,00-0035662,WR3
2025,13,KC,00-0037197,RB1
2025,13,KC,00-0039067,WR1
2025,13,KC,00-0039894,WR2
2025,13,LA,00-0026498,QB1
2025,13,LA,00-0031381,WR2
2025,13,LA,00-0036244,TE1
2025,13,LA,00-0037840,RB1
2025,13,LA,00-0039075,WR1
2025,13,LA,00-0039738,RB2
2025,13,LA,00-0039751,WR3
2025,13,LAC,00-0030279,WR3
2025,13,LAC,00-0036355,QB1
2025,13,LAC,00-0036755,RB2
2025,13,LAC,00-0038544,WR2
2025,13,LAC,00-0039391,RB1
2025,13,LAC,00-0039915,WR1
2025,13,LAC,00-0040189,TE1
2025,13,LV,00-0030565,QB1
2025,13,LV,00-0031687,RB2
2025,13,LV,00-0032211,WR2
2025,13,LV,00-0038563,WR1
2025,13,LV,00-0039338,TE1
2025,13,LV,00-0040122,RB1
2025,13,LV,00-0040581,WR3
2025,13,MIA,00-0031610,TE1
2025,13,MIA,00-0036182,WR3
2025,13,MIA,00-0036212,QB1
2025,13,MIA,00-0036613,WR1
2025,13,MIA,00-0039040,RB1
2025,13,MIA,00-0039880,WR2
2025,13,MIA,00-0040198,RB2
2025,13,MIN,00-0033293,RB1
2025,13,MIN,00-0035229,TE1
2025,13,MIN,00-0036322,WR1
2025,13,MIN,00-0037291,WR3
2025,13,MIN,00-0037525,RB2
2025,13,MIN,00-0038994,WR2
2025,13,MIN,00-0039923,QB1
2025,13,NE,00-0031588,WR1
2025,13,NE,00-0033090,TE1
2025,13,NE,00-0033555,WR3
2025,13,NE,00-0036875,RB2
2025,13,NE,00-0038608,WR2
2025,13,NE,00-0039851,QB1
2025,13,NE,00-0040734,RB1
2025,13,NO,00-0033906,RB1
2025,13,NO,00-0036040,TE1
2025,13,NO,00-0037239,WR1
2025,13,NO,00-0039424,WR2
2025,13,NO,00-0039623,WR3
2025,13,NO,00-0040202,RB2
2025,13,NO,00-0040743,QB1
2025,13,NYG,00-0035250,RB2
2025,13,NYG,00-0035535,WR2
2025,13,NYG,00-0036165,WR3
2025,13,NYG,00-0038117,WR1
2025,13,NYG,00-0039384,RB1
2025,13,NYG,00-0039847,TE1
2025,13,NYG,00-0040691,QB1
2025,13,NYJ,00-0028118,QB1
2025,13,NYJ,00-0034521,WR3
2025,13,NYJ,00-0037614,WR1
2025,13,NYJ,00-0038120,RB1
2025,13,NYJ,00-0039798,RB2
2025,13,NYJ,00-0039890,WR2
2025,13,NYJ,00-0040736,TE1
2025,13,PHI,00-0034351,TE1
2025,13,PHI,00-0034844,RB1
2025,13,PHI,00-0035676,WR1
2025,13,PHI,00-0036389,QB1
2025,13,PHI,00-0036912,WR2
2025,13,PHI,00-0037741,WR3
2025,13,PHI,00-0038555,RB2
2025,13,PIT,00-0023459,QB1
2025,13,PIT,00-0035640,WR1
2025,13,PIT,00-0036919,RB2
2025,13,PIT,00-0037228,RB1
2025,13,PIT,00-0037837,WR2
2025,13,PIT,00-0038558,TE1
2025,13,PIT,00-0039739,WR3
2025,13,SEA,00-0033908,WR2
2025,13,SEA,00-0034869,QB1
2025,13,SEA,00-0037545,WR3
2025,13,SEA,00-0038134,RB1
2025,13,SEA,00-0038543,WR1
2025,13,SEA,00-0039165,RB2
2025,13,SEA,00-0039793,TE1
2025,13,SF,00-0032775,WR3
2025,13,SF,00-0033280,RB1
2025,13,SF,00-0033288,TE1
2025,13,SF,00-0036259,WR1
2025,13,SF,00-0037746,RB2
2025,13,SF,00-0037834,QB1
2025,13,SF,00-0039916,WR2
2025,13,TB,00-0033921,WR2
2025,13,TB,00-0034855,QB1
2025,13,TB,00-0038129,TE1
2025,13,TB,00-0038951,RB2
2025,13,TB,00-0039361,RB1
2025,13,TB,00-0040129,WR1
2025,13,TB,00-0040237,WR3
2025,13,TEN,00-0035261,RB1
2025,13,TEN,00-0036415,WR3
2025,13,TEN,00-0039032,RB2
2025,13,TEN,00-0040170,WR1
2025,13,TEN,00-0040584,TE1
2025,13,TEN,00-0040676,QB1
2025,13,TEN,00-0040705,WR2
2025,13,WAS,00-0030061,TE1
2025,13,WAS,00-0035659,WR1
2025,13,WAS,00-0035719,WR2
2025,13,WAS,00-0037742,WR3
2025,13,WAS,00-0038611,RB1
2025,13,WAS,00-0039910,QB1
2025,13,WAS,00-0040242,RB2
2025,14,ARI,00-0033119,QB1
2025,14,ARI,00-0037157,RB1
2025,14,ARI,00-0037744,TE1
2025,14,ARI,00-0038559,WR2
2025,14,ARI,00-0038705,RB2
2025,14,ARI,00-0039521,WR3
2025,14,ARI,00-0039849,WR1
2025,14,ATL,00-0029604,QB1
2025,14,ATL,00-0035359,WR3
2025,14,ATL,00-0036309,WR2
2025,14,ATL,00-0036970,TE1
2025,14,ATL,00-0037238,WR1
2025,14,ATL,00-0037263,RB2
2025,14,ATL,00-0038542,RB1
2025,14,BAL,00-0030564,WR3
2025,14,BAL,00-0032764,RB1
2025,14,BAL,00-0034753,TE1
2025,14,BAL,00-0034796,QB1
2025,14,BAL,00-0036550,WR2
2025,14,BAL,00-0039064,WR1
2025,14,BAL,00-0039796,RB2
2025,14,BUF,00-0034857,QB1
2025,14,BUF,00-0036196,WR3
2025,14,BUF,00-0036988,WR2
2025,14,BUF,00-0037248,RB1
2025,14,BUF,00-0037261,WR1
2025,14,BUF,00-0038933,TE1
2025,14,BUF,00-0039875,RB2
2025,14,CHI,00-0034827,WR2
2025,14,CHI,00-0036275,RB1
2025,14,CHI,00-0039918,QB1
2025,14,CHI,00-0039919,WR1
2025,14,CHI,00-0040126,TE1
2025,14,CHI,00-0040236,RB2
2025,14,CHI,00-0040735,WR3
2025,14,CIN,00-0033526,RB2
2025,14,CIN,00-0034829,TE1
2025,14,CIN,00-0036410,WR2
2025,14,CIN,00-0036442,QB1
2025,14,CIN,00-0036900,WR1
2025,14,CIN,00-0038597,RB1
2025,14,CIN,00-0038619,WR3
2025,14,CLE,00-0036407,WR1
2025,14,CLE,00-0038979,WR2
2025,14,CLE,00-0040162,RB2
2025,14,CLE,00-0040663,TE1
2025,14,CLE,00-0040668,QB1
2025,14,CLE,00-0040782,WR3
2025,14,CLE,00-0040784,RB1
2025,14,DAL,00-0033077,QB1
2025,14,DAL,00-0036358,WR1
2025,14,DAL,00-0036997,RB1
2025,14,DAL,00-0037247,WR2
2025,14,DAL,00-0037563,RB2
2025,14,DAL,00-0038041,TE1
2025,14,DAL,00-0039410,WR3
2025,14,DEN,00-0033881,TE1
2025,14,DEN,00-0034348,WR1
2025,14,DEN,00-0038794,RB2
2025,14,DEN,00-0039732,QB1
2025,14,DEN,00-0039868,WR2
2025,14,DEN,00-0040134,WR3
2025,14,DEN,00-0040730,RB1
2025,14,DET,00-0032464,WR3
2025,14,DET,00-0033106,QB1
2025,14,DET,00-0035685,RB2
2025,14,DET,00-0036754,TE1
2025,14,DET,00-0036963,WR1
2025,14,DET,00-0037240,WR2
2025,14,DET,00-0039139,RB1
2025,14,GB,00-0035700,RB1
2025,14,GB,00-0036264,QB1
2025,14,GB,00-0037816,WR2
2025,14,GB,00-0038124,WR1
2025,14,GB,00-0038797,RB2
2025,14,GB,00-0039144,TE1
2025,14,GB,00-0039146,WR3
2025,14,HOU,00-0034383,TE1
2025,14,HOU,00-0034791,RB2
2025,14,HOU,00-0036554,WR1
2025,14,HOU,00-0038618,WR3
2025,14,HOU,00-0039163,QB1
2025,14,HOU,00-0040130,WR2
2025,14,HOU,00-0040583,RB1
2025,14,IND,00-0032104,RB2
2025,14,IND,00-0035710,QB1
2025,14,IND,00-0036223,RB1
2025,14,IND,00-0036252,WR1
2025,14,IND,00-0037664,WR2
2025,14,IND,00-0038997,WR3
2025,14,IND,00-0040128,TE1
2025,14,JAX,00-0034960,WR2
2025,14,JAX,00-0036971,QB1
2025,14,JAX,00-0036973,RB1
2025,14,JAX,00-0038606,WR3
2025,14,JAX,00-0038935,TE1
2025,14,JAX,00-0039893,WR1
2025,14,JAX,00-0040719,RB2
2025,14,KC,00-0030506,TE1
2025,14,KC,00-0033873,QB1
2025,14,KC,00-0033923,RB1
2025,14,KC,00-0035662,WR3
2025,14,KC,00-0037197,RB2
2025,14,KC,00-0039067,WR1
2025,14,KC,00-0039894,WR2
2025,14,LA,00-0026498,QB1
2025,14,LA,00-0031381,WR2
2025,14,LA,00-0036244,TE1
2025,14,LA,00-0037840,RB1
2025,14,LA,00-0038359,WR3
2025,14,LA,00-0039075,WR1
2025,14,LA,00-0039738,RB2
2025,14,LAC,00-0030279,WR3
2025,14,LAC,00-0036355,QB1
2025,14,LAC,00-0036755,RB2
2025,14,LAC,00-0038544,WR2
2025,14,LAC,00-0039391,RB1
2025,14,LAC,00-0039915,WR1
2025,14,LAC,00-0040189,TE1
2025,14,LV,00-0030565,QB1
2025,14,LV,00-0031687,RB2
2025,14,LV,00-0032211,WR2
2025,14,LV,00-0038563,WR1
2025,14,LV,00-0039338,TE1
2025,14,LV,00-0040122,RB1
2025,14,LV,00-0040581,WR3
2025,14,MIA,00-0031610,TE1
2025,14,MIA,00-0036182,WR3
2025,14,MIA,00-0036212,QB1
2025,14,MIA,00-0036613,WR1
2025,14,MIA,00-0039040,RB1
2025,14,MIA,00-0039880,WR2
2025,14,MIA,00-0040198,RB2
2025,14,MIN,00-0033293,RB1
2025,14,MIN,00-0035229,TE1
2025,14,MIN,00-0036322,WR1
2025,14,MIN,00-0037291,WR3
2025,14,MIN,00-0037525,RB2
2025,14,MIN,00-0038994,WR2
2025,14,MIN,00-0039923,QB1
2025,14,NO,00-0033906,RB1
2025,14,NO,00-0036040,TE1
2025,14,NO,00-0037239,WR1
2025,14,NO,00-0039424,WR2
2025,14,NO,00-0039623,WR3
2025,14,NO,00-0040202,RB2
2025,14,NO,00-0040743,QB1
2025,14,NYJ,00-0028118,QB1
2025,14,NYJ,00-0034521,WR3
2025,14,NYJ,00-0037614,WR1
2025,14,NYJ,00-0038120,RB1
2025,14,NYJ,00-0039798,RB2
2025,14,NYJ,00-0039890,WR2
2025,14,NYJ,00-0040736,TE1
2025,14,PHI,00-0034351,TE1
2025,14,PHI,00-0034844,RB1
2025,14,PHI,00-0035676,WR1
2025,14,PHI,00-0036389,QB1
2025,14,PHI,00-0036912,WR2
2025,14,PHI,00-0037741,WR3
2025,14,PHI,00-0038555,RB2
2025,14,PIT,00-0023459,QB1
2025,14,PIT,00-0035640,WR1
2025,14,PIT,00-0036919,RB2
2025,14,PIT,00-0037228,RB1
2025,14,PIT,00-0037837,WR2
2025,14,PIT,00-0038558,TE1
2025,14,PIT,00-0039739,WR3
2025,14,SEA,00-0033908,WR2
2025,14,SEA,00-0034869,QB1
2025,14,SEA,00-0037545,WR3
2025,14,SEA,00-0038134,RB1
2025,14,SEA,00-0038543,WR1
2025,14,SEA,00-0039165,RB2
2025,14,SEA,00-0039793,TE1
2025,14,TB,00-0033921,WR2
2025,14,TB,00-0034855,QB1
2025,14,TB,00-0037256,RB2
2025,14,TB,00-0038129,TE1
2025,14,TB,00-0039361,RB1
2025,14,TB,00-0040129,WR1
2025,14,TB,00-0040237,WR3
2025,14,TEN,00-0035261,RB1
2025,14,TEN,00-0036415,WR3
2025,14,TEN,00-0039032,RB2
2025,14,TEN,00-0040170,WR1
2025,14,TEN,00-0040584,TE1
2025,14,TEN,00-0040676,QB1
2025,14,TEN,00-0040705,WR2
2025,14,WAS,00-0030061,TE1
2025,14,WAS,00-0033591,WR3
2025,14,WAS,00-0033955,RB2
2025,14,WAS,00-0035659,WR1
2025,14,WAS,00-0035719,WR2
2025,14,WAS,00-0038611,RB1
2025,14,WAS,00-0039910,QB1
2025,15,ARI,00-0033119,QB1
2025,15,ARI,00-0037157,RB1
2025,15,ARI,00-0037744,TE1
2025,15,ARI,00-0038559,WR2
2025,15,ARI,00-0038705,RB2
2025,15,ARI,00-0039521,WR3
2025,15,ARI,00-0039849,WR1
2025,15,ATL,00-0029604,QB1
2025,15,ATL,00-0035359,WR3
2025,15,ATL,00-0036309,WR2
2025,15,ATL,00-0036970,TE1
2025,15,ATL,00-0037238,WR1
2025,15,ATL,00-0037263,RB2
2025,15,ATL,00-0038542,RB1
2025,15,BAL,00-0030564,WR3
2025,15,BAL,00-0032764,RB1
2025,15,BAL,00-0034753,TE1
2025,15,BAL,00-0034796,QB1
2025,15,BAL,00-0036550,WR2
2025,15,BAL,00-0038454,RB2
2025,15,BAL,00-0039064,WR1
2025,15,BUF,00-0034857,QB1
2025,15,BUF,00-0036196,WR3
2025,15,BUF,00-0036988,WR2
2025,15,BUF,00-0037248,RB1
2025,15,BUF,00-0037261,WR1
2025,15,BUF,00-0038933,TE1
2025,15,BUF,00-0039875,RB2
2025,15,CAR,00-0036139,RB1
2025,15,CAR,00-0036555,RB2
2025,15,CAR,00-0037005,TE1
2025,15,CAR,00-0039150,QB1
2025,15,CAR,00-0039342,WR2
2025,15,CAR,00-0039491,WR3
2025,15,CAR,00-0040124,WR1
2025,15,CHI,00-0034827,WR2
2025,15,CHI,00-0036275,RB1
2025,15,CHI,00-0039918,QB1
2025,15,CHI,00-0039919,WR1
2025,15,CHI,00-0040126,TE1
2025,15,CHI,00-0040236,RB2
2025,15,CHI,00-0040735,WR3
2025,15,CIN,00-0033526,RB2
2025,15,CIN,00-0034829,TE1
2025,15,CIN,00-0036410,WR2
2025,15,CIN,00-0036442,QB1
2025,15,CIN,00-0036900,WR1
2025,15,CIN,00-0038597,RB1
2025,15,CIN,00-0038619,WR3
2025,15,CLE,00-0036407,WR1
2025,15,CLE,00-0038979,WR2
2025,15,CLE,00-0040162,RB2
2025,15,CLE,00-0040663,TE1
2025,15,CLE,00-0040668,QB1
2025,15,CLE,00-0040782,WR3
2025,15,CLE,00-0040784,RB1
2025,15,DAL,00-0033077,QB1
2025,15,DAL,00-0036358,WR1
2025,15,DAL,00-0036997,RB1
2025,15,DAL,00-0037247,WR2
2025,15,DAL,00-0037563,RB2
2025,15,DAL,00-0038041,TE1
2025,15,DAL,00-0039410,WR3
2025,15,DEN,00-0033881,TE1
2025,15,DEN,00-0034348,WR1
2025,15,DEN,00-0038794,RB2
2025,15,DEN,00-0039732,QB1
2025,15,DEN,00-0039868,WR2
2025,15,DEN,00-0040134,WR3
2025,15,DEN,00-0040730,RB1
2025,15,DET,00-0032464,WR3
2025,15,DET,00-0033106,QB1
2025,15,DET,00-0033455,TE1
2025,15,DET,00-0035685,RB2
2025,15,DET,00-0036963,WR1
2025,15,DET,00-0037240,WR2
2025,15,DET,00-0039139,RB1
2025,15,GB,00-0035700,RB1
2025,15,GB,00-0036264,QB1
